ENTIDAD_RES,FECHA_DEF,defunciones
19,2020-11-07,18
19,2020-11-08,25
19,2020-11-09,17
19,2020-11-10,30
19,2020-11-11,21
19,2020-11-12,18
19,2020-11-13,17
19,2020-11-14,23
19,2020-11-15,20
19,2020-11-16,28
19,2020-11-17,27
19,2020-11-18,25
19,2020-11-19,19
19,2020-11-20,26
19,2020-11-21,18
19,2020-11-22,21
19,2020-11-23,19
19,2020-11-24,16
19,2020-11-25,19
19,2020-11-26,14
19,2020-11-27,21
19,2020-11-28,19
19,2020-11-29,23
19,2020-11-30,17
19,2020-12-01,22
19,2020-12-02,25
19,2020-12-03,16
19,2020-12-04,20
19,2020-12-05,16
19,2020-12-06,28
19,2020-12-07,14
19,2020-12-08,13
19,2020-12-09,27
19,2020-12-10,17
19,2020-12-11,20
19,2020-12-12,23
19,2020-12-13,17
19,2020-12-14,7
19,2020-12-15,27
19,2020-12-16,19
19,2020-12-17,15
19,2020-12-18,20
19,2020-12-19,20
19,2020-12-20,19
19,2020-12-21,17
19,2020-12-22,22
19,2020-12-23,35
19,2020-12-24,23
19,2020-12-25,23
19,2020-12-26,21
19,2020-12-27,32
19,2020-12-28,36
19,2020-12-29,30
19,2020-12-30,26
19,2020-12-31,20
19,2021-01-01,23
19,2021-01-02,32
19,2021-01-03,28
19,2021-01-04,38
19,2021-01-05,29
19,2021-01-06,38
19,2021-01-07,27
19,2021-01-08,33
19,2021-01-09,32
19,2021-01-10,40
19,2021-01-11,29
19,2021-01-12,38
19,2021-01-13,44
19,2021-01-14,41
19,2021-01-15,33
19,2021-01-16,33
19,2021-01-17,57
19,2021-01-18,40
19,2021-01-19,41
19,2021-01-20,38
19,2021-01-21,12
20,2020-03-29,1
20,2020-04-09,1
20,2020-04-11,1
20,2020-04-14,1
20,2020-04-16,1
20,2020-04-17,1
20,2020-04-19,1
20,2020-04-20,1
20,2020-04-21,1
20,2020-04-22,1
20,2020-04-23,4
20,2020-04-24,1
20,2020-04-26,1
20,2020-04-27,3
20,2020-04-29,1
20,2020-04-30,4
20,2020-05-01,1
20,2020-05-02,1
20,2020-05-03,2
20,2020-05-04,4
20,2020-05-05,3
20,2020-05-06,4
20,2020-05-07,5
20,2020-05-08,5
20,2020-05-09,4
20,2020-05-10,2
20,2020-05-11,4
20,2020-05-12,5
20,2020-05-13,6
20,2020-05-14,7
20,2020-05-15,8
20,2020-05-16,3
20,2020-05-17,7
20,2020-05-18,7
20,2020-05-19,13
20,2020-05-20,6
20,2020-05-21,3
20,2020-05-22,8
20,2020-05-23,10
20,2020-05-24,14
20,2020-05-25,14
20,2020-05-26,8
20,2020-05-27,13
20,2020-05-28,9
20,2020-05-29,13
20,2020-05-30,18
20,2020-05-31,16
20,2020-06-01,16
20,2020-06-02,13
20,2020-06-03,8
20,2020-06-04,15
20,2020-06-05,6
20,2020-06-06,14
20,2020-06-07,18
20,2020-06-08,18
20,2020-06-09,24
20,2020-06-10,23
20,2020-06-11,14
20,2020-06-12,19
20,2020-06-13,27
20,2020-06-14,12
20,2020-06-15,19
20,2020-06-16,24
20,2020-06-17,21
20,2020-06-18,13
20,2020-06-19,11
20,2020-06-20,7
20,2020-06-21,18
20,2020-06-22,19
20,2020-06-23,21
20,2020-06-24,17
20,2020-06-25,12
20,2020-06-26,16
20,2020-06-27,13
20,2020-06-28,9
20,2020-06-29,6
20,2020-06-30,10
20,2020-07-01,19
20,2020-07-02,7
20,2020-07-03,11
20,2020-07-04,18
20,2020-07-05,17
20,2020-07-06,15
20,2020-07-07,19
20,2020-07-08,11
20,2020-07-09,14
20,2020-07-10,16
20,2020-07-11,12
20,2020-07-12,15
20,2020-07-13,23
20,2020-07-14,21
20,2020-07-15,16
20,2020-07-16,10
20,2020-07-17,15
20,2020-07-18,12
20,2020-07-19,18
20,2020-07-20,12
20,2020-07-21,12
20,2020-07-22,20
20,2020-07-23,14
20,2020-07-24,13
20,2020-07-25,7
20,2020-07-26,12
20,2020-07-27,11
20,2020-07-28,18
20,2020-07-29,11
20,2020-07-30,13
20,2020-07-31,11
20,2020-08-01,9
20,2020-08-02,12
20,2020-08-03,16
20,2020-08-04,9
20,2020-08-05,15
20,2020-08-06,17
20,2020-08-07,13
20,2020-08-08,12
20,2020-08-09,11
20,2020-08-10,8
20,2020-08-11,8
20,2020-08-12,11
20,2020-08-13,11
20,2020-08-14,15
20,2020-08-15,10
20,2020-08-16,13
20,2020-08-17,8
20,2020-08-18,10
20,2020-08-19,6
20,2020-08-20,11
20,2020-08-21,5
20,2020-08-22,4
20,2020-08-23,8
20,2020-08-24,7
20,2020-08-25,5
20,2020-08-26,9
20,2020-08-27,3
20,2020-08-28,4
20,2020-08-29,7
20,2020-08-30,10
20,2020-08-31,6
20,2020-09-01,7
20,2020-09-02,3
20,2020-09-03,8
20,2020-09-04,8
20,2020-09-05,9
20,2020-09-06,7
20,2020-09-07,6
20,2020-09-08,7
20,2020-09-09,6
20,2020-09-10,8
20,2020-09-11,4
20,2020-09-12,6
20,2020-09-13,9
20,2020-09-14,5
20,2020-09-15,8
20,2020-09-16,10
20,2020-09-17,3
20,2020-09-18,6
20,2020-09-19,12
20,2020-09-20,7
20,2020-09-21,7
20,2020-09-22,9
20,2020-09-23,6
20,2020-09-24,4
20,2020-09-25,2
20,2020-09-26,5
20,2020-09-27,7
20,2020-09-28,3
20,2020-09-29,6
20,2020-09-30,10
20,2020-10-01,7
20,2020-10-02,7
20,2020-10-03,5
20,2020-10-04,8
20,2020-10-05,11
20,2020-10-06,4
20,2020-10-07,5
20,2020-10-08,3
20,2020-10-09,5
20,2020-10-10,10
20,2020-10-11,5
20,2020-10-12,9
20,2020-10-13,9
20,2020-10-14,8
20,2020-10-15,4
20,2020-10-16,4
20,2020-10-17,8
20,2020-10-18,9
20,2020-10-19,2
20,2020-10-20,9
20,2020-10-21,8
20,2020-10-22,7
20,2020-10-23,6
20,2020-10-24,7
20,2020-10-25,3
20,2020-10-26,4
20,2020-10-27,5
20,2020-10-28,3
20,2020-10-29,6
20,2020-10-30,6
20,2020-10-31,5
20,2020-11-01,2
20,2020-11-02,7
20,2020-11-03,5
20,2020-11-04,4
20,2020-11-05,3
20,2020-11-06,2
20,2020-11-07,6
20,2020-11-08,3
20,2020-11-09,8
20,2020-11-10,1
20,2020-11-11,9
20,2020-11-12,4
20,2020-11-13,6
20,2020-11-14,7
20,2020-11-15,9
20,2020-11-16,3
20,2020-11-17,12
20,2020-11-18,6
20,2020-11-19,3
20,2020-11-20,6
20,2020-11-21,1
20,2020-11-22,4
20,2020-11-23,4
20,2020-11-24,5
20,2020-11-25,12
20,2020-11-26,2
20,2020-11-27,6
20,2020-11-28,5
20,2020-11-29,4
20,2020-11-30,3
20,2020-12-01,3
20,2020-12-02,3
20,2020-12-03,2
20,2020-12-04,5
20,2020-12-05,10
20,2020-12-06,5
20,2020-12-07,6
20,2020-12-08,4
20,2020-12-09,7
20,2020-12-10,6
20,2020-12-11,3
20,2020-12-12,5
20,2020-12-13,5
20,2020-12-14,7
20,2020-12-15,3
20,2020-12-16,6
20,2020-12-17,6
20,2020-12-18,9
20,2020-12-19,8
20,2020-12-20,3
20,2020-12-21,6
20,2020-12-22,3
20,2020-12-23,8
20,2020-12-24,7
20,2020-12-25,4
20,2020-12-26,13
20,2020-12-27,4
20,2020-12-28,9
20,2020-12-29,6
20,2020-12-30,15
20,2020-12-31,7
20,2021-01-01,6
20,2021-01-02,12
20,2021-01-03,12
20,2021-01-04,14
20,2021-01-05,7
20,2021-01-06,6
20,2021-01-07,8
20,2021-01-08,14
20,2021-01-09,11
20,2021-01-10,12
20,2021-01-11,9
20,2021-01-12,13
20,2021-01-13,8
20,2021-01-14,13
20,2021-01-15,8
20,2021-01-16,9
20,2021-01-17,10
20,2021-01-18,8
20,2021-01-19,9
20,2021-01-20,5
20,2021-01-21,11
20,2021-01-22,2
21,2020-03-27,1
21,2020-03-28,1
21,2020-03-31,1
21,2020-04-01,1
21,2020-04-02,1
21,2020-04-03,2
21,2020-04-04,3
21,2020-04-05,3
21,2020-04-06,4
21,2020-04-07,8
21,2020-04-08,1
21,2020-04-09,2
21,2020-04-10,5
21,2020-04-11,5
21,2020-04-12,2
21,2020-04-13,3
21,2020-04-14,5
21,2020-04-15,4
21,2020-04-16,5
21,2020-04-17,5
21,2020-04-18,7
21,2020-04-19,8
21,2020-04-20,8
21,2020-04-21,3
21,2020-04-22,7
21,2020-04-23,5
21,2020-04-24,6
21,2020-04-25,6
21,2020-04-26,9
21,2020-04-27,5
21,2020-04-28,14
21,2020-04-29,11
21,2020-04-30,9
21,2020-05-01,14
21,2020-05-02,8
21,2020-05-03,13
21,2020-05-04,14
21,2020-05-05,13
21,2020-05-06,9
21,2020-05-07,12
21,2020-05-08,11
21,2020-05-09,8
21,2020-05-10,6
21,2020-05-11,15
21,2020-05-12,17
21,2020-05-13,15
21,2020-05-14,16
21,2020-05-15,17
21,2020-05-16,15
21,2020-05-17,15
21,2020-05-18,12
21,2020-05-19,22
21,2020-05-20,26
21,2020-05-21,21
21,2020-05-22,30
21,2020-05-23,25
21,2020-05-24,20
21,2020-05-25,31
21,2020-05-26,23
21,2020-05-27,20
21,2020-05-28,27
21,2020-05-29,23
21,2020-05-30,25
21,2020-05-31,28
21,2020-06-01,39
21,2020-06-02,40
21,2020-06-03,30
21,2020-06-04,38
21,2020-06-05,26
21,2020-06-06,37
21,2020-06-07,34
21,2020-06-08,30
21,2020-06-09,39
21,2020-06-10,37
21,2020-06-11,21
21,2020-06-12,38
21,2020-06-13,41
21,2020-06-14,39
21,2020-06-15,39
21,2020-06-16,46
21,2020-06-17,47
21,2020-06-18,48
21,2020-06-19,29
21,2020-06-20,39
21,2020-06-21,54
21,2020-06-22,52
21,2020-06-23,30
21,2020-06-24,27
21,2020-06-25,27
21,2020-06-26,32
21,2020-06-27,33
21,2020-06-28,32
21,2020-06-29,35
21,2020-06-30,39
21,2020-07-01,39
21,2020-07-02,38
21,2020-07-03,57
21,2020-07-04,43
21,2020-07-05,45
21,2020-07-06,50
21,2020-07-07,51
21,2020-07-08,46
21,2020-07-09,38
21,2020-07-10,38
21,2020-07-11,36
21,2020-07-12,40
21,2020-07-13,63
21,2020-07-14,33
21,2020-07-15,39
21,2020-07-16,50
21,2020-07-17,49
21,2020-07-18,53
21,2020-07-19,47
21,2020-07-20,48
21,2020-07-21,55
21,2020-07-22,45
21,2020-07-23,55
21,2020-07-24,45
21,2020-07-25,54
21,2020-07-26,52
21,2020-07-27,43
21,2020-07-28,39
21,2020-07-29,52
21,2020-07-30,61
21,2020-07-31,43
21,2020-08-01,40
21,2020-08-02,43
21,2020-08-03,36
21,2020-08-04,45
21,2020-08-05,37
21,2020-08-06,34
21,2020-08-07,34
21,2020-08-08,29
21,2020-08-09,33
21,2020-08-10,38
21,2020-08-11,48
21,2020-08-12,30
21,2020-08-13,36
21,2020-08-14,32
21,2020-08-15,41
21,2020-08-16,36
21,2020-08-17,29
21,2020-08-18,19
21,2020-08-19,35
21,2020-08-20,27
21,2020-08-21,21
21,2020-08-22,23
21,2020-08-23,18
21,2020-08-24,27
21,2020-08-25,22
21,2020-08-26,22
21,2020-08-27,25
21,2020-08-28,25
21,2020-08-29,20
21,2020-08-30,29
21,2020-08-31,34
21,2020-09-01,18
21,2020-09-02,21
21,2020-09-03,22
21,2020-09-04,23
21,2020-09-05,29
21,2020-09-06,22
21,2020-09-07,14
21,2020-09-08,28
21,2020-09-09,23
21,2020-09-10,15
21,2020-09-11,23
21,2020-09-12,17
21,2020-09-13,17
21,2020-09-14,18
21,2020-09-15,21
21,2020-09-16,7
21,2020-09-17,26
21,2020-09-18,14
21,2020-09-19,14
21,2020-09-20,16
21,2020-09-21,11
21,2020-09-22,16
21,2020-09-23,18
21,2020-09-24,16
21,2020-09-25,19
21,2020-09-26,17
21,2020-09-27,15
21,2020-09-28,15
21,2020-09-29,15
21,2020-09-30,16
21,2020-10-01,12
21,2020-10-02,8
21,2020-10-03,13
21,2020-10-04,15
21,2020-10-05,14
21,2020-10-06,12
21,2020-10-07,12
21,2020-10-08,12
21,2020-10-09,7
21,2020-10-10,9
21,2020-10-11,14
21,2020-10-12,5
21,2020-10-13,11
21,2020-10-14,6
21,2020-10-15,9
21,2020-10-16,14
21,2020-10-17,5
21,2020-10-18,12
21,2020-10-19,14
21,2020-10-20,15
21,2020-10-21,11
21,2020-10-22,14
21,2020-10-23,15
21,2020-10-24,9
21,2020-10-25,17
21,2020-10-26,18
21,2020-10-27,10
21,2020-10-28,11
21,2020-10-29,16
21,2020-10-30,10
21,2020-10-31,10
21,2020-11-01,15
21,2020-11-02,11
21,2020-11-03,8
21,2020-11-04,17
21,2020-11-05,15
21,2020-11-06,7
21,2020-11-07,13
21,2020-11-08,10
21,2020-11-09,7
21,2020-11-10,9
21,2020-11-11,6
21,2020-11-12,10
21,2020-11-13,9
21,2020-11-14,7
21,2020-11-15,11
21,2020-11-16,11
21,2020-11-17,7
21,2020-11-18,12
21,2020-11-19,15
21,2020-11-20,13
21,2020-11-21,11
21,2020-11-22,9
21,2020-11-23,14
21,2020-11-24,14
21,2020-11-25,8
21,2020-11-26,14
21,2020-11-27,19
21,2020-11-28,15
21,2020-11-29,8
21,2020-11-30,19
21,2020-12-01,5
21,2020-12-02,12
21,2020-12-03,10
21,2020-12-04,12
21,2020-12-05,13
21,2020-12-06,22
21,2020-12-07,14
21,2020-12-08,9
21,2020-12-09,11
21,2020-12-10,6
21,2020-12-11,11
21,2020-12-12,12
21,2020-12-13,17
21,2020-12-14,20
21,2020-12-15,12
21,2020-12-16,11
21,2020-12-17,14
21,2020-12-18,11
21,2020-12-19,18
21,2020-12-20,23
21,2020-12-21,25
21,2020-12-22,21
21,2020-12-23,16
21,2020-12-24,20
21,2020-12-25,20
21,2020-12-26,20
21,2020-12-27,22
21,2020-12-28,23
21,2020-12-29,23
21,2020-12-30,17
21,2020-12-31,25
21,2021-01-01,28
21,2021-01-02,25
21,2021-01-03,20
21,2021-01-04,34
21,2021-01-05,16
21,2021-01-06,39
21,2021-01-07,29
21,2021-01-08,38
21,2021-01-09,31
21,2021-01-10,46
21,2021-01-11,38
21,2021-01-12,46
21,2021-01-13,31
21,2021-01-14,28
21,2021-01-15,28
21,2021-01-16,34
21,2021-01-17,33
21,2021-01-18,35
21,2021-01-19,36
21,2021-01-20,30
21,2021-01-21,8
22,2020-03-28,1
22,2020-04-02,1
22,2020-04-11,1
22,2020-04-14,1
22,2020-04-15,1
22,2020-04-21,1
22,2020-04-25,1
22,2020-04-26,1
22,2020-04-27,1
22,2020-04-29,1
22,2020-04-30,1
22,2020-05-01,1
22,2020-05-02,1
22,2020-05-03,1
22,2020-05-04,2
22,2020-05-05,1
22,2020-05-06,2
22,2020-05-10,4
22,2020-05-11,2
22,2020-05-12,4
22,2020-05-13,1
22,2020-05-14,2
22,2020-05-15,4
22,2020-05-16,8
22,2020-05-17,8
22,2020-05-18,1
22,2020-05-19,3
22,2020-05-20,5
22,2020-05-21,9
22,2020-05-22,2
22,2020-05-23,5
22,2020-05-24,3
22,2020-05-25,5
22,2020-05-26,5
22,2020-05-27,6
22,2020-05-28,2
22,2020-05-29,6
22,2020-05-30,2
22,2020-05-31,7
22,2020-06-01,5
22,2020-06-02,6
22,2020-06-03,5
22,2020-06-04,9
22,2020-06-05,3
22,2020-06-06,7
22,2020-06-07,7
22,2020-06-08,3
22,2020-06-09,7
22,2020-06-10,2
22,2020-06-11,8
22,2020-06-12,7
22,2020-06-13,9
22,2020-06-14,4
22,2020-06-15,7
22,2020-06-16,7
22,2020-06-17,5
22,2020-06-18,6
22,2020-06-19,6
22,2020-06-20,5
22,2020-06-21,3
22,2020-06-22,5
22,2020-06-23,5
22,2020-06-24,3
22,2020-06-25,3
22,2020-06-26,5
22,2020-06-27,9
22,2020-06-28,5
22,2020-06-29,6
22,2020-06-30,5
22,2020-07-01,6
22,2020-07-02,10
22,2020-07-03,5
22,2020-07-04,8
22,2020-07-05,6
22,2020-07-06,5
22,2020-07-07,7
22,2020-07-08,10
22,2020-07-09,4
22,2020-07-10,3
22,2020-07-11,1
22,2020-07-12,7
22,2020-07-13,8
22,2020-07-14,3
22,2020-07-15,4
22,2020-07-16,7
22,2020-07-17,8
22,2020-07-18,5
22,2020-07-19,8
22,2020-07-20,8
22,2020-07-21,3
22,2020-07-22,8
22,2020-07-23,6
22,2020-07-24,4
22,2020-07-25,6
22,2020-07-26,8
22,2020-07-27,3
22,2020-07-28,6
22,2020-07-29,5
22,2020-07-30,7
22,2020-07-31,9
22,2020-08-01,9
22,2020-08-02,11
22,2020-08-03,3
22,2020-08-04,5
22,2020-08-05,10
22,2020-08-06,8
22,2020-08-07,4
22,2020-08-08,9
22,2020-08-09,7
22,2020-08-10,10
22,2020-08-11,6
22,2020-08-12,3
22,2020-08-13,5
22,2020-08-14,10
22,2020-08-15,10
22,2020-08-16,7
22,2020-08-17,3
22,2020-08-18,10
22,2020-08-19,11
22,2020-08-20,8
22,2020-08-21,7
22,2020-08-22,13
22,2020-08-23,6
22,2020-08-24,5
22,2020-08-25,12
22,2020-08-26,10
22,2020-08-27,7
22,2020-08-28,6
22,2020-08-29,13
22,2020-08-30,16
22,2020-08-31,11
22,2020-09-01,6
22,2020-09-02,7
22,2020-09-03,8
22,2020-09-04,9
22,2020-09-05,12
22,2020-09-06,6
22,2020-09-07,17
22,2020-09-08,7
22,2020-09-09,10
22,2020-09-10,14
22,2020-09-11,12
22,2020-09-12,7
22,2020-09-13,10
22,2020-09-14,10
22,2020-09-15,6
22,2020-09-16,6
22,2020-09-17,4
22,2020-09-18,7
22,2020-09-19,9
22,2020-09-20,4
22,2020-09-21,8
22,2020-09-22,11
22,2020-09-23,8
22,2020-09-24,6
22,2020-09-25,3
22,2020-09-26,3
22,2020-09-27,7
22,2020-09-28,9
22,2020-09-29,6
22,2020-09-30,10
22,2020-10-01,7
22,2020-10-02,7
22,2020-10-03,7
22,2020-10-04,6
22,2020-10-05,8
22,2020-10-06,5
22,2020-10-07,9
22,2020-10-08,6
22,2020-10-09,4
22,2020-10-10,3
22,2020-10-11,5
22,2020-10-12,8
22,2020-10-13,8
22,2020-10-14,5
22,2020-10-15,9
22,2020-10-16,5
22,2020-10-17,4
22,2020-10-18,5
22,2020-10-19,9
22,2020-10-20,7
22,2020-10-21,9
22,2020-10-22,12
22,2020-10-23,11
22,2020-10-24,6
22,2020-10-25,8
22,2020-10-26,7
22,2020-10-27,11
22,2020-10-28,8
22,2020-10-29,7
22,2020-10-30,5
22,2020-10-31,11
22,2020-11-01,6
22,2020-11-02,9
22,2020-11-03,7
22,2020-11-04,8
22,2020-11-05,11
22,2020-11-06,8
22,2020-11-07,4
22,2020-11-08,9
22,2020-11-09,8
22,2020-11-10,3
22,2020-11-11,7
22,2020-11-12,13
22,2020-11-13,8
22,2020-11-14,6
22,2020-11-15,12
22,2020-11-16,14
22,2020-11-17,11
22,2020-11-18,10
22,2020-11-19,11
22,2020-11-20,13
22,2020-11-21,16
22,2020-11-22,21
22,2020-11-23,10
22,2020-11-24,18
22,2020-11-25,12
22,2020-11-26,12
22,2020-11-27,15
22,2020-11-28,13
22,2020-11-29,8
22,2020-11-30,13
22,2020-12-01,17
22,2020-12-02,19
22,2020-12-03,19
22,2020-12-04,17
22,2020-12-05,27
22,2020-12-06,16
22,2020-12-07,25
22,2020-12-08,13
22,2020-12-09,16
22,2020-12-10,17
22,2020-12-11,13
22,2020-12-12,17
22,2020-12-13,21
22,2020-12-14,21
22,2020-12-15,17
22,2020-12-16,19
22,2020-12-17,25
22,2020-12-18,23
22,2020-12-19,20
22,2020-12-20,13
22,2020-12-21,22
22,2020-12-22,9
22,2020-12-23,17
22,2020-12-24,17
22,2020-12-25,16
22,2020-12-26,12
22,2020-12-27,16
22,2020-12-28,14
22,2020-12-29,11
22,2020-12-30,22
22,2020-12-31,24
22,2021-01-01,19
22,2021-01-02,22
22,2021-01-03,29
22,2021-01-04,22
22,2021-01-05,29
22,2021-01-06,19
22,2021-01-07,25
22,2021-01-08,29
22,2021-01-09,29
22,2021-01-10,24
22,2021-01-11,19
22,2021-01-12,20
22,2021-01-13,14
22,2021-01-14,28
22,2021-01-15,22
22,2021-01-16,28
22,2021-01-17,15
22,2021-01-18,26
22,2021-01-19,24
22,2021-01-20,20
22,2021-01-21,6
23,2020-03-26,1
23,2020-03-27,1
23,2020-03-28,1
23,2020-03-31,2
23,2020-04-01,1
23,2020-04-02,2
23,2020-04-03,2
23,2020-04-04,1
23,2020-04-05,1
23,2020-04-06,2
23,2020-04-07,2
23,2020-04-08,3
23,2020-04-09,4
23,2020-04-10,2
23,2020-04-11,2
23,2020-04-12,6
23,2020-04-13,6
23,2020-04-14,3
23,2020-04-16,4
23,2020-04-17,4
23,2020-04-18,7
23,2020-04-19,8
23,2020-04-20,10
23,2020-04-21,8
23,2020-04-22,6
23,2020-04-23,8
23,2020-04-24,16
23,2020-04-25,10
23,2020-04-26,12
23,2020-04-27,14
23,2020-04-28,10
23,2020-04-29,12
23,2020-04-30,11
23,2020-05-01,14
23,2020-05-02,5
23,2020-05-03,9
23,2020-05-04,6
23,2020-05-05,8
23,2020-05-06,10
23,2020-05-07,8
23,2020-05-08,5
23,2020-05-09,9
23,2020-05-10,8
23,2020-05-11,6
23,2020-05-12,13
23,2020-05-13,7
23,2020-05-14,11
23,2020-05-15,10
23,2020-05-16,7
23,2020-05-17,6
23,2020-05-18,10
23,2020-05-19,8
23,2020-05-20,5
23,2020-05-21,6
23,2020-05-22,5
23,2020-05-23,3
23,2020-05-24,10
23,2020-05-25,6
23,2020-05-26,6
23,2020-05-27,7
23,2020-05-28,7
23,2020-05-29,9
23,2020-05-30,9
23,2020-05-31,7
23,2020-06-01,12
23,2020-06-02,7
23,2020-06-03,4
23,2020-06-04,6
23,2020-06-05,8
23,2020-06-06,9
23,2020-06-07,12
23,2020-06-08,6
23,2020-06-09,8
23,2020-06-10,8
23,2020-06-11,6
23,2020-06-12,6
23,2020-06-13,7
23,2020-06-14,7
23,2020-06-15,7
23,2020-06-16,6
23,2020-06-17,6
23,2020-06-18,6
23,2020-06-19,6
23,2020-06-20,5
23,2020-06-21,9
23,2020-06-22,9
23,2020-06-23,6
23,2020-06-24,9
23,2020-06-25,11
23,2020-06-26,10
23,2020-06-27,6
23,2020-06-28,10
23,2020-06-29,13
23,2020-06-30,9
23,2020-07-01,11
23,2020-07-02,8
23,2020-07-03,15
23,2020-07-04,6
23,2020-07-05,17
23,2020-07-06,11
23,2020-07-07,15
23,2020-07-08,14
23,2020-07-09,24
23,2020-07-10,21
23,2020-07-11,16
23,2020-07-12,17
23,2020-07-13,13
23,2020-07-14,24
23,2020-07-15,14
23,2020-07-16,12
23,2020-07-17,24
23,2020-07-18,13
23,2020-07-19,15
23,2020-07-20,28
23,2020-07-21,27
23,2020-07-22,14
23,2020-07-23,16
23,2020-07-24,16
23,2020-07-25,14
23,2020-07-26,15
23,2020-07-27,14
23,2020-07-28,17
23,2020-07-29,13
23,2020-07-30,18
23,2020-07-31,19
23,2020-08-01,10
23,2020-08-02,21
23,2020-08-03,21
23,2020-08-04,19
23,2020-08-05,11
23,2020-08-06,15
23,2020-08-07,15
23,2020-08-08,20
23,2020-08-09,12
23,2020-08-10,19
23,2020-08-11,21
23,2020-08-12,11
23,2020-08-13,7
23,2020-08-14,9
23,2020-08-15,17
23,2020-08-16,8
23,2020-08-17,12
23,2020-08-18,13
23,2020-08-19,16
23,2020-08-20,14
23,2020-08-21,12
23,2020-08-22,11
23,2020-08-23,17
23,2020-08-24,16
23,2020-08-25,11
23,2020-08-26,12
23,2020-08-27,8
23,2020-08-28,6
23,2020-08-29,7
23,2020-08-30,11
23,2020-08-31,7
23,2020-09-01,4
23,2020-09-02,8
23,2020-09-03,14
23,2020-09-04,8
23,2020-09-05,6
23,2020-09-06,5
23,2020-09-07,11
23,2020-09-08,5
23,2020-09-09,7
23,2020-09-10,7
23,2020-09-11,4
23,2020-09-12,7
23,2020-09-13,10
23,2020-09-14,6
23,2020-09-15,6
23,2020-09-16,6
23,2020-09-17,5
23,2020-09-18,9
23,2020-09-19,4
23,2020-09-20,8
23,2020-09-21,7
23,2020-09-22,8
23,2020-09-23,5
23,2020-09-24,4
23,2020-09-25,10
23,2020-09-26,10
23,2020-09-27,5
23,2020-09-28,7
23,2020-09-29,4
23,2020-09-30,5
23,2020-10-01,6
23,2020-10-02,6
23,2020-10-03,5
23,2020-10-04,2
23,2020-10-05,4
23,2020-10-06,7
23,2020-10-07,3
23,2020-10-08,1
23,2020-10-09,4
23,2020-10-10,8
23,2020-10-11,6
23,2020-10-12,4
23,2020-10-13,9
23,2020-10-15,5
23,2020-10-16,6
23,2020-10-17,3
23,2020-10-18,4
23,2020-10-19,3
23,2020-10-20,3
23,2020-10-21,1
23,2020-10-22,2
23,2020-10-23,1
23,2020-10-24,7
23,2020-10-25,4
23,2020-10-26,7
23,2020-10-27,2
23,2020-10-28,1
23,2020-10-29,2
23,2020-10-30,1
23,2020-10-31,2
23,2020-11-01,3
23,2020-11-02,2
23,2020-11-03,1
23,2020-11-04,1
23,2020-11-05,2
23,2020-11-06,3
23,2020-11-08,1
23,2020-11-09,2
23,2020-11-10,1
23,2020-11-11,1
23,2020-11-12,1
23,2020-11-14,4
23,2020-11-15,3
23,2020-11-16,3
23,2020-11-17,2
23,2020-11-18,4
23,2020-11-19,2
23,2020-11-20,3
23,2020-11-21,4
23,2020-11-22,2
23,2020-11-23,4
23,2020-11-24,3
23,2020-11-25,5
23,2020-11-26,6
23,2020-11-27,3
23,2020-11-28,2
23,2020-11-29,3
23,2020-11-30,2
23,2020-12-01,4
23,2020-12-02,2
23,2020-12-03,2
23,2020-12-04,1
23,2020-12-05,2
23,2020-12-06,4
23,2020-12-07,2
23,2020-12-08,7
23,2020-12-09,2
23,2020-12-10,1
23,2020-12-11,2
23,2020-12-12,1
23,2020-12-13,3
23,2020-12-14,3
23,2020-12-15,1
23,2020-12-16,2
23,2020-12-17,4
23,2020-12-18,3
23,2020-12-19,4
23,2020-12-20,4
23,2020-12-21,1
23,2020-12-23,1
23,2020-12-24,6
23,2020-12-25,2
23,2020-12-26,1
23,2020-12-27,2
23,2020-12-28,8
23,2020-12-29,5
23,2020-12-30,6
23,2020-12-31,3
23,2021-01-01,10
23,2021-01-02,10
23,2021-01-03,4
23,2021-01-04,4
23,2021-01-05,7
23,2021-01-06,6
23,2021-01-07,6
23,2021-01-08,8
23,2021-01-09,7
23,2021-01-10,5
23,2021-01-11,9
23,2021-01-12,2
23,2021-01-13,7
23,2021-01-14,2
23,2021-01-15,5
23,2021-01-16,9
23,2021-01-17,8
23,2021-01-18,11
23,2021-01-19,4
23,2021-01-20,5
23,2021-01-21,4
24,2020-03-24,1
24,2020-03-25,1
24,2020-03-30,1
24,2020-04-06,1
24,2020-04-17,1
24,2020-04-18,1
24,2020-04-23,1
24,2020-04-26,1
24,2020-04-29,1
24,2020-04-30,1
24,2020-05-03,1
24,2020-05-04,2
24,2020-05-05,1
24,2020-05-06,1
24,2020-05-07,1
24,2020-05-08,1
24,2020-05-09,1
24,2020-05-11,1
24,2020-05-12,1
24,2020-05-14,1
24,2020-05-15,2
24,2020-05-16,4
24,2020-05-17,5
24,2020-05-18,2
24,2020-05-20,3
24,2020-05-21,1
24,2020-05-22,2
24,2020-05-23,3
24,2020-05-24,2
24,2020-05-25,3
24,2020-05-26,3
24,2020-05-27,1
24,2020-05-28,1
24,2020-05-29,2
24,2020-05-30,2
24,2020-05-31,4
24,2020-06-01,6
24,2020-06-02,1
24,2020-06-03,5
24,2020-06-04,5
24,2020-06-05,2
24,2020-06-06,8
24,2020-06-07,6
